train_loss_mean,test_loss_mean
9366.216905381945,3273.54052734375
3577.7852376302085,1704.6669921875
1458.1176893446182,792.6778564453125
847.9397515190972,595.8319244384766
628.0018920898438,540.2432403564453
527.5313008626302,494.9311218261719
471.1942952473958,448.41446685791016
430.4247470431858,413.7341613769531
401.12413533528644,388.21720123291016
377.5512118869358,366.60204315185547
356.21335856119794,343.7300262451172
332.193115234375,319.5059051513672
308.0834554036458,296.74615478515625
285.9562004937066,276.06227111816406
266.93793402777777,258.93381118774414
251.26930406358508,245.3730010986328
239.59021504720053,235.87569046020508
231.21239217122397,228.78596878051758
224.93194410536023,223.27770614624023
219.68385145399304,218.91741943359375
216.04236009385852,215.24246978759766
212.2373521592882,212.17638397216797
209.54000515407986,209.6967010498047
207.17672051323785,206.80083465576172
204.5491977267795,204.78131103515625
202.6134236653646,203.58447265625
200.90340338812933,201.54378509521484
198.99672105577258,200.1813735961914
197.9486338297526,199.02340698242188
196.9061075846354,197.92091751098633
195.75950622558594,196.91243743896484
195.05240207248264,196.06483459472656
193.8915083143446,195.14424514770508
193.1938188340929,194.42195892333984
192.9091271294488,194.29459381103516
192.36079745822482,194.30298614501953
191.8373006184896,192.76029205322266
191.00444878472223,192.3806266784668
190.49624803331164,191.91188430786133
190.19997321234808,191.7076873779297
189.8298085530599,190.89967727661133
189.1145765516493,190.5173568725586
188.86850314670139,190.1128158569336
188.22457207573785,189.8276252746582
187.50682746039496,189.42914199829102
187.51054212782117,189.02570724487305
187.60701666937933,188.67694091796875
187.12484571668836,188.4028663635254
186.61963907877603,187.98180770874023
186.59580993652344,187.9100685119629
186.25687832302518,187.3836898803711
185.6117435031467,187.1414031982422
185.71151224772134,186.93424606323242
184.63473002115884,186.56604766845703
185.1902550591363,186.1219940185547
184.45445760091147,185.85193634033203
183.96557447645398,185.42993545532227
183.46437750922308,185.11028671264648
183.21263292100696,184.4531364440918
182.6388431125217,184.02185440063477
182.36790974934897,185.9318962097168
183.52676730685764,183.00201034545898
181.76485019259982,182.5415267944336
180.99622938368054,182.1383819580078
180.72887166341147,181.64917755126953
179.345458984375,180.11435317993164
177.96007453070746,179.03024291992188
176.2261725531684,176.97555923461914
173.93665398491754,174.03285598754883
169.92625766330295,168.00156784057617
163.40706041124133,171.71355438232422
155.707763671875,152.6641082763672
145.61023796929254,144.08159255981445
140.21305508083768,141.27360153198242
138.0628696017795,139.46873474121094
136.41094292534723,138.45656204223633
135.9600304497613,137.70117568969727
135.20873853895398,136.94397735595703
134.38358561197916,136.33296394348145
133.89651828342014,135.87751388549805
133.16961500379773,135.5696029663086
133.2144978841146,134.88636207580566
132.8087887234158,135.4858627319336
132.2981482611762,134.85584259033203
132.1425577799479,134.13490676879883
131.58090549045139,133.63689041137695
131.93391587999133,133.41900634765625
131.36012437608508,133.86075592041016
134.12255859375,133.36112594604492
131.8946041531033,134.12641525268555
131.06123521592883,132.706693649292
130.46842447916666,132.4307804107666
129.95018174913196,132.139404296875
129.78229437934027,131.9728183746338
129.4352238972982,131.78137969970703
129.57945166693793,132.3733901977539
129.9777348836263,131.87878799438477
129.37113444010416,131.23914337158203
128.98524390326605,132.46793174743652
131.49593438042535,131.2813835144043
129.5443115234375,130.83037185668945
128.5962159898546,130.55911827087402
128.6858164469401,131.0743465423584
128.17396291097006,130.16120147705078
127.75506676567926,130.58291816711426
129.60955386691623,134.78206062316895
130.01690673828125,131.4512424468994
128.5454338921441,130.45417404174805
127.51444159613715,129.62384033203125
127.19170888264973,129.66736602783203
129.33441670735678,132.07817459106445
127.66412523057726,129.97410583496094
127.03594546847873,129.45117950439453
127.77603912353516,128.7943878173828
130.50093841552734,131.13620948791504
129.21802944607205,130.5451602935791
128.218746609158,130.39929962158203
127.01411607530382,129.1634578704834
126.59498426649306,128.58912467956543
126.29345194498698,128.18688583374023
127.04480404324002,130.12901306152344
126.47009870741103,127.69961929321289
125.72226206461589,128.16479301452637
128.90464697943793,133.63126754760742
127.03508589002821,127.57820701599121
125.78893534342448,128.1360969543457
125.4531733194987,127.84860610961914
125.45270877414279,127.24314880371094
124.7447246975369,127.32828140258789
125.33027988009982,128.2303352355957
125.93117014567058,127.12793731689453
124.18647935655382,127.35088539123535
124.71883561876085,127.53272819519043
