train_loss_mean,test_loss_mean
6564.683376736111,2524.8886108398438
1178.9994506835938,723.0445556640625
663.1645236545139,567.1880035400391
519.4850599500868,474.2735824584961
450.99247572157117,429.9591522216797
411.93321736653644,392.22179412841797
378.4293958875868,364.66197967529297
352.4898918999566,342.5632629394531
332.5860527886285,324.8487548828125
316.9892747667101,306.86724853515625
299.5867004394531,291.20800018310547
284.5440266927083,276.4234924316406
267.72982109917535,254.8002166748047
249.96807522243924,245.09325790405273
238.10277133517795,251.307373046875
234.26346333821616,258.4444046020508
235.39500088161893,218.67856216430664
215.93675571017795,216.3236312866211
211.18348863389758,206.83714294433594
204.06155395507812,202.6865463256836
197.97643873426648,192.58184432983398
198.44048563639322,199.8946876525879
193.16622416178384,184.49602890014648
190.01766967773438,184.2066421508789
186.67038302951389,185.33209228515625
181.05888027615018,175.5396499633789
174.70116000705295,172.0665626525879
169.60047064887152,168.4054832458496
165.9714592827691,163.4090805053711
159.4799313015408,161.96433639526367
156.94502427842883,157.82338333129883
156.23999701605902,154.87839126586914
153.40294053819446,153.1799659729004
151.59265645345053,153.70679473876953
150.1520267062717,151.24399185180664
149.1855010986328,157.9174575805664
150.81666904025607,150.9679069519043
150.041015625,151.83074188232422
154.14725070529514,165.30739212036133
166.2427503797743,161.0406608581543
156.55663045247397,154.15167617797852
150.10994127061633,150.5927391052246
146.94188096788196,145.96988677978516
145.00685797797308,148.83477783203125
145.38823784722223,147.91045951843262
145.302981906467,150.41959762573242
144.08847384982639,142.55769729614258
141.75429450141058,143.4318618774414
141.9528554280599,150.50135040283203
143.77169799804688,150.32594680786133
143.93492804633246,144.86742210388184
141.32865058051215,141.1866340637207
140.81244066026477,146.5275707244873
142.9494425455729,143.78742027282715
141.38601345486111,143.30641555786133
138.82468499077692,138.8511562347412
137.68737623426648,139.5071144104004
136.78743150499133,139.7051601409912
136.29697842068143,139.20605850219727
137.4783003065321,141.7800121307373
137.1439242892795,138.433931350708
136.7129109700521,138.80360221862793
135.21721733940973,137.09759521484375
134.89490763346353,136.1146945953369
134.69095187717014,136.19173622131348
136.10785929361978,137.01970291137695
135.97543165418836,135.99681854248047
134.87796698676215,134.4115810394287
132.81084865993924,137.52682495117188
133.02218458387586,135.05436515808105
133.2274169921875,134.35569763183594
132.65901692708334,134.04977989196777
132.51743740505643,135.4991226196289
132.29165649414062,133.80404663085938
132.06128438313803,133.40024948120117
131.2755855984158,132.78409385681152
130.71966722276477,132.8133659362793
130.61149427625867,132.08287239074707
129.84979756673178,132.15802192687988
129.61583624945746,131.47212982177734
129.47188483344183,131.2460823059082
128.72715081108942,130.73758697509766
128.81195831298828,130.41966819763184
128.30245208740234,130.35747718811035
130.61792755126953,132.6417007446289
129.18259938557944,132.2422103881836
128.23050944010416,130.8896827697754
128.31739891899957,130.10021209716797
128.6466785007053,130.78314208984375
128.71290164523654,130.26919746398926
127.53307172987196,129.15134620666504
126.85557556152344,129.41511154174805
126.5583733452691,128.45870208740234
126.02038319905598,128.06633949279785
125.64653184678819,127.94361877441406
126.171144273546,127.86342811584473
125.1364500257704,128.71360969543457
125.51467047797308,126.93107986450195
124.76054212782118,126.62571334838867
124.50162167019315,129.43112564086914
125.51412200927734,127.02299690246582
124.64172278510199,126.38379669189453
124.99204762776692,128.03998565673828
125.37450832790799,126.4813346862793
124.5786861843533,127.41618728637695
123.51085408528645,125.62159156799316
123.46635097927518,127.8167896270752
123.6099387274848,125.71980285644531
122.8458251953125,124.7276439666748
122.41356998019748,125.60057640075684
122.87730831570096,125.50579452514648
122.81699964735243,124.63313102722168
122.38572523328993,123.9449291229248
123.63387298583984,125.27547645568848
121.99790361192491,124.18135070800781
121.37579345703125,123.60428237915039
120.99243079291449,123.45157623291016
121.08476172553168,123.60736465454102
121.11930338541667,122.87790107727051
123.58741251627605,126.26606369018555
122.55969323052301,123.79399681091309
121.60663180881076,122.9449577331543
121.17009904649522,124.90667533874512
120.5750266181098,122.41866683959961
119.64345465766058,123.0248966217041
119.64104800754123,122.43808364868164
119.56759558783637,123.73296546936035
119.88257344563802,122.52872657775879
119.27129872639973,121.62674140930176
118.75533548990886,120.89949989318848
118.27760569254558,119.9454460144043
117.7502950032552,120.30810928344727
118.26356675889757,120.43280220031738
117.90879397922092,119.93475723266602
117.21792856852214,119.4994068145752
117.19310760498047,119.15351295471191
116.5427983601888,119.27882385253906
116.91995578342014,119.95460510253906
117.07302602132161,119.61802291870117
117.31016370985243,118.75443458557129
115.42394680447049,117.15594863891602
114.73251597086589,117.0066967010498
113.87612575954861,116.35291862487793
114.04484388563368,117.1053695678711
115.62528143988715,118.43719482421875
115.35045369466145,117.49675750732422
113.03645748562283,114.37933731079102
112.08364868164062,113.8791446685791
112.18509928385417,113.42613983154297
111.74469163682726,113.18607902526855
111.36903974745009,113.9598388671875
111.3391350640191,116.52920532226562
112.9489262898763,116.45752334594727
112.06503550211589,115.72065353393555
110.22141944037543,112.73845100402832
110.22959899902344,112.02825546264648
110.23626030815973,112.25608253479004
109.57358042399089,110.88944816589355
108.9659406873915,113.32909965515137
109.60293324788411,111.06893539428711
108.9843241373698,111.99151420593262
109.23860507541232,112.74336433410645
109.9915262858073,111.8676986694336
109.48981560601129,111.43002319335938
108.42308553059895,112.38670539855957
109.05095926920573,109.80200004577637
107.85375552707248,110.07279396057129
107.50340186225043,109.36179542541504
108.03695593939887,110.88324928283691
108.8009762234158,110.43195915222168
106.98976135253906,109.61737060546875
106.21158599853516,109.25991249084473
106.58264923095703,109.5992546081543
106.70196363661024,112.83195114135742
107.50161912706163,108.58004188537598
107.08145395914714,108.70048141479492
105.93639797634549,107.93371200561523
105.2037336561415,109.82772064208984
106.4365717569987,107.75261497497559
106.03534783257379,109.21056938171387
105.62534501817491,107.27508926391602
104.87392255995009,107.41466903686523
105.16202714708116,106.80179786682129
104.02738698323567,106.64137840270996
103.19949679904514,106.02251434326172
103.51141781277127,106.93032455444336
107.1992925008138,109.3484992980957
104.4202143351237,106.54966354370117
103.19755130343967,106.23370552062988
103.63497755262587,105.6856517791748
102.91865793863933,105.03564453125
102.28736962212457,105.02375793457031
104.14590284559462,106.89577293395996
102.5519527859158,104.52623558044434
101.90725792778863,104.67943954467773
101.78712887234158,105.11972236633301
101.40976884629991,104.10861206054688
100.9289788140191,104.56664276123047
101.06190829806857,103.77867126464844
100.19016435411241,104.30729866027832
100.48363918728299,103.39952659606934
99.9035890367296,103.3436050415039
100.33076900906033,103.7415542602539
101.5442623562283,109.10850143432617
101.72281646728516,103.58216857910156
99.85197279188368,102.5898323059082
99.53300476074219,102.35456657409668
98.75307125515408,101.79200553894043
98.80208926730685,103.55997848510742
98.28194936116536,102.35810089111328
98.19249725341797,101.8410873413086
98.94300672743056,108.2227783203125
103.77826266818576,104.74861526489258
101.8479470147027,103.23433685302734
98.88868204752605,101.58195304870605
98.23181237114801,101.40512466430664
97.71266428629558,101.52496719360352
96.84574805365668,100.8696517944336
98.20648447672527,109.00987243652344
101.35322909884982,102.1207275390625
99.4403322007921,104.5643424987793
98.57302008734808,101.59465217590332
96.92200639512804,100.50036811828613
96.41053771972656,100.42820739746094
96.43891228569879,99.57414436340332
96.61425272623698,100.02909851074219
96.62142011854384,101.01797866821289
96.17330763075087,99.66160583496094
97.20917510986328,101.14741325378418
96.98858812120226,99.3033447265625
95.9860594007704,99.95198822021484
95.75906202528212,99.90971946716309
95.8752678765191,99.67253112792969
95.518064710829,98.91431999206543
96.2228274875217,99.32738494873047
95.78253089057074,100.02507972717285
95.1727803548177,98.97356033325195
95.01551394992404,99.05653953552246
96.14722696940105,99.54560279846191
95.94665273030598,99.21487998962402
95.70794423421223,102.30477523803711
95.93987443712022,99.67107391357422
94.69892289903429,98.3580150604248
94.42852444118924,98.16233825683594
94.06627146402995,98.71339225769043
95.70352935791016,99.31457138061523
95.02900780571832,98.34076118469238
94.18214501274957,99.17197036743164
94.96663920084636,97.97054100036621
94.16142018636067,98.22624397277832
93.47320980495877,97.19779205322266
93.31815083821614,97.3064022064209
93.42152150472005,97.37923812866211
92.9398905436198,97.06276893615723
94.40513949924045,97.12406349182129
95.61041344536676,100.4094352722168
93.87982516818576,98.12680625915527
93.5413309733073,97.147705078125
92.79043409559462,97.18944931030273
92.75778452555339,96.76204681396484
92.57387118869357,96.31518363952637
92.65359920925565,96.72802734375
92.79511430528429,96.9659423828125
94.52622646755643,100.2119197845459
96.08814578586154,100.32482719421387
94.49903361002605,98.97780418395996
93.53473493787978,96.87615966796875
93.13518693712022,97.77945709228516
92.99750857883029,99.26962661743164
93.77521175808377,96.94441032409668
92.16135491265192,96.16766357421875
91.70562235514323,96.79457092285156
91.73809475368924,96.05154800415039
91.36549462212457,95.84837341308594
91.7197019788954,95.84697341918945
91.2366188897027,95.46665954589844
90.94124942355685,95.94341659545898
91.76228756374783,97.36167335510254
92.49564192030165,96.50679779052734
93.38386959499783,96.48076629638672
91.77770063612196,98.53482055664062
92.1224365234375,95.5507583618164
90.80390336778429,94.94585037231445
91.39706336127387,96.56897163391113
91.08107503255208,96.00018692016602
90.65304904513889,94.6548900604248
90.2710689968533,95.28872108459473
90.5043707953559,94.60673713684082
90.46177588568793,94.73708152770996
91.20521375868056,95.54296493530273
93.18982442220052,95.53156661987305
90.65510898166232,94.88961982727051
89.99233669704861,94.42924499511719
89.69041781955295,94.50889587402344
90.01843685574002,95.44607162475586
90.66435835096571,94.51116561889648
89.70910390218098,94.71444892883301
89.87812974717882,95.40156555175781
89.98094516330295,93.85498046875
89.4616436428494,95.23271942138672
89.42522345648871,93.64657402038574
88.83353932698567,93.31061744689941
89.22035725911458,96.72911262512207
90.47052680121527,96.39101791381836
90.83101993136935,95.88696479797363
89.75936465793185,93.85017967224121
88.92800055609808,93.65556907653809
89.18512217203777,93.39090538024902
88.62689548068576,93.07077598571777
88.05064137776692,92.88004875183105
87.82732052273221,92.94134902954102
88.1606708102756,93.12723350524902
88.20754665798611,93.1462173461914
87.957521226671,92.60638427734375
88.14401075575087,92.79327392578125
87.8718770345052,92.58248901367188
88.4517339070638,94.13454627990723
88.20015631781683,92.91158676147461
88.71642388237848,93.02369117736816
88.22865210639105,93.06878089904785
87.31614515516493,92.14510345458984
87.2336917453342,91.54156494140625
86.95576985677083,91.44686508178711
86.5601806640625,92.20643997192383
86.69505055745442,91.15467071533203
86.42505137125652,91.58739471435547
86.43069118923611,90.19516372680664
86.28936089409723,92.29928779602051
88.47555118136935,91.48646545410156
86.89840443929036,90.78418731689453
85.93958536783855,89.57926559448242
85.21730126274957,89.6245002746582
85.01874287923177,89.07319259643555
85.05919392903645,89.63568878173828
84.56802368164062,89.07389640808105
84.29029083251953,88.80828094482422
85.1294182671441,89.61356353759766
84.88691287570529,88.67375373840332
84.35760837131076,88.21648406982422
83.8899900648329,89.6286449432373
85.0294698079427,89.54594421386719
85.6320563422309,89.51628494262695
84.72896660698785,89.48838806152344
85.61687384711371,92.83854866027832
86.65028042263455,90.28058433532715
84.36586676703558,88.74590110778809
83.26165856255426,87.69174003601074
82.81585947672527,87.63946723937988
82.69171651204427,87.66557312011719
82.51759847005208,87.33396911621094
82.99681599934895,88.6676197052002
83.25965287950304,89.15337181091309
85.17186143663194,87.84573745727539
82.3861067030165,87.25864219665527
82.85245513916016,88.06598472595215
82.86413319905598,87.62139701843262
82.073240492079,86.53345489501953
81.79110802544488,86.9705810546875
81.82346937391493,86.99988174438477
81.49939897325304,88.04734420776367
82.21302202012804,86.14688301086426
82.070802476671,86.93814849853516
81.54698350694444,86.11382675170898
81.87315368652344,86.11748695373535
82.34881337483723,86.63313102722168
82.27506086561415,86.9985466003418
82.16783650716145,87.05756950378418
82.4473147922092,85.61714172363281
82.11409505208333,87.97461128234863
81.33095380995009,85.32169532775879
80.71918402777777,85.89428520202637
80.2706036037869,85.44902801513672
80.95540449354384,85.77143669128418
80.73165554470486,85.33527565002441
80.48314073350694,85.35518264770508
80.33074696858723,85.5782642364502
81.21489376491971,85.43820381164551
81.34422471788194,87.50773429870605
81.10153198242188,85.97673988342285
79.94056701660156,85.28955459594727
80.09459601508246,86.22270393371582
80.39923519558377,85.35892868041992
79.88360510932074,85.13924980163574
79.62096913655598,84.91753959655762
79.38916609022353,84.5729923248291
79.65537346733942,84.94219398498535
80.26804690890842,84.71810531616211
81.45973714192708,86.5819320678711
80.06931898328993,85.94545364379883
79.29813724093967,84.11863708496094
79.24904123942058,85.74806022644043
79.19690704345703,84.73012924194336
78.69485473632812,85.11670303344727
79.1014633178711,83.85462951660156
78.69970957438152,84.3340015411377
78.33771514892578,84.26778793334961
78.65415530734592,84.71051406860352
78.16032070583768,83.52413749694824
78.04422505696614,83.46837615966797
78.14874945746527,84.76441955566406
78.43332417805989,84.14831161499023
78.36859639485677,83.59917640686035
78.4053726196289,83.61564636230469
77.74828338623047,83.89501571655273
78.06369527180989,83.95054626464844
80.22562832302518,83.88953018188477
79.92035251193576,88.51847076416016
79.16702355278863,84.70371437072754
79.01210191514757,83.84366798400879
77.9358393351237,83.7155933380127
78.01994747585721,83.5498161315918
77.7858623928494,83.81250381469727
78.52572462293837,86.96968841552734
80.44565921359592,84.30462265014648
78.50875684950087,85.75074005126953
77.90627543131511,83.5040054321289
76.75452762179904,82.9165267944336
76.68989139133029,82.78801918029785
76.47679053412543,83.20278358459473
76.72578684488933,82.26884269714355
76.54700639512804,83.18714714050293
77.1542485555013,83.93683624267578
77.33471934000652,83.48100280761719
76.89210171169705,83.62599182128906
77.96058909098308,84.24989700317383
77.17148081461589,83.53693199157715
77.0355733235677,83.00304412841797
76.35951571994357,83.51388931274414
76.32513088650174,82.53184509277344
76.04351298014323,83.17294502258301
76.87185838487413,83.89876365661621
76.53951772054036,84.11788558959961
76.62973870171442,82.4128589630127
75.9653057522244,82.29876708984375
75.8143819173177,82.2131290435791
75.78976779513889,82.11186790466309
75.73055436876085,82.45996475219727
76.45667266845703,84.76235008239746
75.78057691786024,81.6604232788086
75.2252180311415,82.38926696777344
75.80892690022786,83.05148315429688
76.04147084554036,81.84613990783691
76.73829481336806,82.17759132385254
75.75772264268663,81.9055004119873
75.08626980251736,82.08377838134766
75.28090498182509,82.72089576721191
75.7405776977539,82.07567024230957
76.15141296386719,82.64616584777832
76.80448404947917,83.72283744812012
75.27789560953777,82.14181900024414
75.34208340115018,82.36124420166016
75.10400305853949,82.04066276550293
75.18309868706598,81.6511116027832
74.73303816053603,81.31956672668457
74.58519744873047,82.25176429748535
74.88621012369792,82.12760734558105
74.94988759358723,81.52422142028809
74.19379085964627,81.15882110595703
74.44920942518446,82.07599067687988
74.10864596896701,81.17492485046387
74.1207258436415,81.57358741760254
75.70748816596137,81.60470199584961
74.3111801147461,81.85412406921387
74.26162465413411,80.85344123840332
74.73025851779514,81.63556861877441
74.52410719129774,80.94583511352539
73.79517025417752,80.89012336730957
74.23006778293185,83.36856651306152
74.50552113850911,81.37845611572266
73.99223921034071,80.58421325683594
