train_loss_mean,test_loss_mean,train_discriminator_loss,val_discriminator_loss,train_generator_loss,val_generator_loss
230.49266730414496,240.54542371961804,0.6308682958285013,0.6268038087420993,18.3827699025472,18.38625250922309
211.26390075683594,196.0214606391059,0.6249798271391127,0.6287924647331238,18.377472983466255,18.36529074774848
198.73639424641928,195.086429172092,0.6306126978662279,0.6311509410540262,18.360512203640408,18.336349699232315
193.04988437228732,192.62543741861978,0.6293100714683533,0.6307207942008972,18.333059734768337,18.347439448038738
192.48387485080295,191.45516120062933,0.6261647476090325,0.6290109753608704,18.351295895046658,18.34375678168403
219.67693413628473,222.83902655707465,0.6276235580444336,0.6284010079171922,18.34540769788954,18.351874669392902
204.81510077582465,191.08090209960938,0.6333333055178324,0.6270357833968269,18.317094590928818,18.30322159661187
195.12254333496094,193.42051527235242,0.6276900106006198,0.6305547025468614,18.31114133199056,18.316186481051975
191.88878038194446,190.50989278157553,0.6289622055159675,0.6282772421836853,18.312105178833008,18.30489518907335
190.78855556911893,190.08116658528647,0.6294741763008965,0.6323515441682603,18.30508761935764,18.30261018541124
191.11661444769965,193.16272142198352,0.629569411277771,0.6291820738050673,18.307945887247723,18.308707343207466
192.775638156467,200.8715294731988,0.6310499774085151,0.631755080487993,18.316403918796116,18.29052988688151
229.86158752441406,207.31287468804254,0.629152410560184,0.6330107384257846,18.293373531765408,18.29889424641927
201.04910956488715,204.67118496365018,0.6344924171765646,0.6284842756059434,18.254138734605576,18.238035413953995
195.68854437934027,195.2160152859158,0.6272345317734612,0.6307584643363953,18.249030854966904,18.220634672376846
190.77351888020834,188.77108425564236,0.6270140608151754,0.6288976669311523,18.201327006022137,18.19682545132107
189.0242394341363,188.29766506618924,0.6269063221083747,0.6293081641197205,18.190107345581055,18.177119996812607
188.1096937391493,187.7288818359375,0.6286304857995775,0.6298002600669861,18.178673214382595,18.16821034749349
189.9127892388238,201.22578769259982,0.6271148324012756,0.6302739977836609,18.177366256713867,18.126999113294815
247.99437628851996,199.39093187120227,0.6296128431955973,0.6254529688093398,18.116509119669598,18.135092205471462
195.7806108262804,189.03168402777777,0.6273298064867655,0.6287755701276991,18.036809073554146,17.960466384887695
190.1167449951172,189.06643337673611,0.6221302085452609,0.6295280721452501,17.935730192396377,17.910492579142254
187.79794141981336,186.37023247612848,0.6320147448115878,0.6301882200770907,17.926095326741535,17.93426513671875
186.2173834906684,185.2506849500868,0.6325183444552951,0.6318958269225227,17.9148621029324,17.914737489488388
186.03109232584634,190.66522555881076,0.6297340591748556,0.6286890043152703,17.940246158176,17.94156625535753
221.72789849175348,232.69767591688367,0.6290412545204163,0.6261651251051161,17.855491214328342,17.668447494506836
210.57951015896268,208.71527608235678,0.6265284220377604,0.629023810227712,17.709556579589844,17.691402435302734
191.16282653808594,180.97914123535156,0.6358624696731567,0.6313536961873373,17.470255109998917,17.34245279100206
178.1219245062934,189.88383314344617,0.6323397424485948,0.632655660311381,17.159690856933594,16.75080066257053
205.25440639919705,419.0169101291233,0.6298166712125143,0.6283099121517606,16.666876051161026,16.73417790730794
689.8143395317925,503.22802734375,0.6267777019076877,0.6297731730673048,14.608215437995064,15.258776134914822
444.25340440538196,400.61914401584204,0.6308702495363023,0.6294334133466085,13.016090922885471,14.162413173251682
244.04174296061197,208.4349602593316,0.6287305686208937,0.6255059838294983,12.939208878411186,13.86754396226671
181.8479766845703,161.10179985894098,0.6303036941422356,0.630110502243042,14.229161262512207,15.188577546013725
175.58926391601562,164.5232916937934,0.6278363400035434,0.6286422080463834,16.34398142496745,16.656759050157333
167.64088439941406,157.20895046657986,0.6303306950463189,0.6273584961891174,17.35179795159234,17.472271813286675
148.37514411078558,144.5486602783203,0.6291307210922241,0.6251153018739488,17.76007546318902,17.857031716240776
143.09823438856336,141.31176588270398,0.6317973865403069,0.6295487483342489,17.97321107652452,17.996191872490776
140.88497924804688,139.8777313232422,0.6318569580713908,0.6278180612458123,18.082243813408745,18.089453803168404
139.34770711263022,138.22095743815103,0.6275253958172269,0.627538435988956,18.12082947625054,18.158712175157333
138.2186041937934,137.7655487060547,0.6313929557800293,0.6303850412368774,18.178956349690754,18.191826078626846
137.68808831108942,137.58003404405383,0.6276890370580885,0.6290518972608778,18.192183388604057,18.197029961480034
137.6445600721571,135.94916110568576,0.6318354275491502,0.625721792380015,18.19865968492296,18.199574364556206
136.1585659450955,135.8554484049479,0.6298286252551608,0.6307129859924316,18.218689812554253,18.210595660739475
135.8816884358724,135.59717644585504,0.6274238030115763,0.6299092570940653,18.22550604078505,18.221151140001083
135.58211941189236,134.9590131971571,0.6286512878206041,0.6248890161514282,18.244361241658527,18.25324037339952
134.85578409830728,134.5945790608724,0.6282743745379977,0.6315380930900574,18.257517920600044,18.266082763671875
134.86731974283853,134.231441921658,0.6319289803504944,0.6245610780186124,18.253729502360027,18.283740573459202
134.51318868001303,134.08296373155383,0.6259838607576158,0.6337130400869582,18.259383095635307,18.279950247870552
133.81698269314236,133.93470764160156,0.6281442046165466,0.6307756569650438,18.30106332567003,18.318668789333767
134.3901163736979,134.56695726182727,0.6282089021470811,0.6318608058823479,18.30227385626899,18.309481302897137
134.68617418077258,134.75843471950955,0.6316928399933709,0.6307116018401252,18.339507420857746,18.343123118082683
134.2355194091797,134.48983595106336,0.6317032774289449,0.6306839717759026,18.34615601433648,18.36065779791938
135.77043999565973,133.50993855794272,0.6297276020050049,0.6248534984058804,18.360759523179794,18.350876490275066
133.99920145670572,134.37700737847223,0.631423658794827,0.6307568285200331,18.347335391574436,18.340328216552734
133.5905999077691,133.8343963623047,0.6285503837797377,0.6298865742153592,18.339412901136612,18.341172960069443
134.23294745551215,133.04755316840277,0.6269720858997769,0.625281896856096,18.333703358968098,18.331933339436848
139.5865715874566,145.4566158718533,0.6282672550943162,0.6267951925595602,18.323907640245224,18.332101609971787
138.58833991156683,133.94585164388022,0.626931991842058,0.6308083600468106,18.320387734307182,18.31581751505534
133.59730868869357,133.05039808485242,0.6267084081967672,0.630603657828437,18.316023296780056,18.32251082526313
133.05809529622397,134.62697007921008,0.6305878361066183,0.6246093644036187,18.333349015977646,18.334365208943684
133.61486646864148,131.78249782986111,0.627210001150767,0.6260974407196045,18.33277914259169,18.336244583129883
133.4280073377821,145.6998986138238,0.6321952475441827,0.62875810596678,18.320296393500435,18.34969033135308
145.93142869737414,140.24362521701389,0.6274113588862948,0.6319254570537143,18.338107426961262,18.333196851942276
135.40438503689236,131.83734724256726,0.6320991648568047,0.6355336308479309,18.305409537421333,18.306555430094402
131.49920484754773,131.25192515055338,0.628841843869951,0.6305147674348619,18.305527793036568,18.31351089477539
131.73832194010416,134.22623528374567,0.6335354381137424,0.624921613269382,18.324405882093643,18.30337185329861
135.15435112847223,137.10092502170139,0.6279857092433505,0.6287636756896973,18.310336854722763,18.323227564493816
134.00374857584634,130.53468153211804,0.632427089744144,0.6299373573727078,18.31117312113444,18.296002493964302
130.94642384847006,135.98419019911023,0.631347676118215,0.632458421919081,18.316325929429794,18.294841766357422
158.2342003716363,133.90375264485678,0.6283770667182075,0.6292091144455804,18.309009340074326,18.316967434353298
141.86486307779947,133.3739047580295,0.6235152880350748,0.6306569708718194,18.311685138278538,18.30037519666884
132.08004591200086,131.69812520345053,0.6297306882010566,0.6306599511040581,18.317401885986328,18.312245262993706
130.8754636976454,130.45243665907117,0.6294518841637505,0.6283285750283135,18.30767716301812,18.304607815212673
142.1217744615343,154.03244866265192,0.6313556101587083,0.631248242325253,18.323943244086372,18.363031811184353
137.854251437717,137.3192392985026,0.6304235988193088,0.6264818641874526,18.339700274997288,18.348202387491863
133.4504886203342,133.83028496636285,0.6280696656968858,0.6275545888476901,18.346499760945637,18.33475727505154
136.29907396104602,129.88026512993707,0.6279417673746744,0.6295824514495002,18.341776529947918,18.336944156222874
133.2913055419922,133.33509996202258,0.6266729633013407,0.6335015296936035,18.33517116970486,18.307445102267796
130.67323048909506,130.07355414496527,0.6289015412330627,0.6336129175292121,18.316595289442276,18.31943639119466
134.53514946831598,149.5664825439453,0.6323287023438348,0.629389656914605,18.313208050198025,18.342705408732098
142.46889411078558,129.26510196261935,0.629002763165368,0.6298222475581698,18.318588892618816,18.306921852959526
129.93607076009116,129.554931640625,0.6278878119256761,0.6277370850245158,18.293107986450195,18.32121827867296
129.15158335367838,128.3426759507921,0.625363270441691,0.630927324295044,18.32261127895779,18.340436511569553
128.67171308729382,128.996706644694,0.6291658812099032,0.6251757873429192,18.31520504421658,18.323231591118706
154.13609483506946,219.98495822482639,0.6318083339267306,0.6319160792562697,18.310760921902126,18.201502482096355
152.98470052083334,137.60349867078992,0.6268457969029745,0.6316977341969808,18.281796137491863,18.291147867838543
133.45175509982639,128.55524105495877,0.6301803721321954,0.6306282016966078,18.269087261623806,18.2722110748291
129.6508729722765,129.738766140408,0.6299481391906738,0.6258775062031217,18.265341228908962,18.242918650309246
130.92489963107639,132.6701914469401,0.6310190425978767,0.6288766264915466,18.331405215793186,18.36801422966851
396.94179280598956,307.55245632595484,0.6310323741700914,0.6324635412957933,18.183219485812717,17.37689781188965
292.1519300672743,164.58392164442273,0.6293139855066935,0.6293834315405952,16.920121510823567,16.436877144707573
171.6935051812066,154.08562723795572,0.6300178236431546,0.6326155132717557,16.808128780788845,17.168493906656902
146.8203616672092,141.27903408474393,0.6279916299713982,0.6263440648714701,17.461990356445312,17.644803365071613
138.98144022623697,136.76956515842014,0.6276685992876688,0.6304258240593804,17.822472042507595,17.906536950005425
135.94675530327692,134.53248596191406,0.6286465922991434,0.6301199860042996,18.030320273505318,18.03907224867079
134.99030219184027,140.3167249891493,0.626940541797214,0.6306311554378934,18.069342931111652,18.01265992058648
137.90922037760416,146.44024658203125,0.6269383033116659,0.6268505652745565,18.07160292731391,17.94737222459581
137.0541737874349,132.4550323486328,0.6307832400004069,0.628752158747779,18.123062981499565,18.123847325642902
132.69964090983072,131.82926601833768,0.625865293873681,0.6258658303154839,18.15003055996365,18.139304690890842
131.10664537217883,130.42920091417102,0.6285680135091146,0.6285775370068021,18.169783486260307,18.1421570248074
130.6991212632921,129.96853722466363,0.6308175788985358,0.6306908991601732,18.17445860968696,18.16969214545356
130.30267249213324,129.85396406385632,0.6279522048102485,0.6285816563500298,18.184057235717773,18.185813268025715
130.1714562310113,131.5353478325738,0.6311955518192716,0.6317295365863376,18.227814568413628,18.29103618197971
130.7478790283203,129.8245103624132,0.6274877389272054,0.6292480693923103,18.286028967963325,18.311580234103733
129.54806518554688,128.47457122802734,0.6328203148312039,0.6288479500346713,18.312508477105034,18.29829279581706
129.5872599283854,133.69485473632812,0.6283446285459731,0.6254158616065979,18.312827004326714,18.318081114027237
131.64482964409723,129.32595570882162,0.6236950821346707,0.630800829993354,18.33052656385634,18.343738343980576
128.57275814480252,127.5720477634006,0.6313105424245199,0.6286201874415079,18.327959272596573,18.321582582261826
128.02559322781033,128.07174173990884,0.6305778291490343,0.6282966732978821,18.32072745429145,18.339185926649307
128.0147950914171,129.01288435194226,0.6277090377277799,0.6278733611106873,18.326772265964085,18.319903267754448
128.4759487575955,127.0072038438585,0.6246502730581496,0.6278925935427347,18.328221215142143,18.306377410888672
127.92735714382596,127.39344957139757,0.6256614526112875,0.6293786697917514,18.3274663289388,18.30449210272895
126.79463704427083,126.54437934027777,0.6307246883710226,0.6267809073130289,18.321136474609375,18.314422819349502
127.05108049180772,138.89670986599393,0.6294474138153924,0.6279775169160631,18.324990378485786,18.349314159817165
141.23081800672742,127.3506613837348,0.6297753122117784,0.6324249770906236,18.313579983181423,18.316442489624023
128.96423848470053,126.70460764567058,0.6338799662060208,0.6301482054922316,18.330157809787327,18.338179694281685
124.8351321750217,124.53504689534505,0.6326075858540006,0.6290610035260519,18.335893630981445,18.332252078586155
125.92294311523438,127.54713948567708,0.6283946103519864,0.6281323101785448,18.325667911105686,18.326099819607204
128.62937333848743,134.17569817437067,0.6335366368293762,0.626627524693807,18.318126678466797,18.277496761745876
125.68786366780598,123.10040537516277,0.6282635860972934,0.6318203608194987,18.3347716861301,18.319258583916557
123.06050703260634,143.97034369574652,0.6279073556264242,0.6335775785975986,18.34500567118327,18.307492362128365
147.62061903211804,132.1819135877821,0.6290797723664178,0.6306873692406548,18.229942321777344,18.08966890970866
139.75238545735678,145.56805759006076,0.625360992219713,0.6325287222862244,18.268937216864693,18.382620069715713
139.6334516737196,136.5390421549479,0.6289473242229886,0.6303835511207581,18.379239824083115,18.374789343939888
132.3443866305881,129.06363338894315,0.630103223853641,0.6296322014596727,18.39651870727539,18.3913516998291
128.29598405626086,127.5679948594835,0.6259700920846727,0.6293810738457574,18.389929241604275,18.38256009419759
127.10987006293402,126.25812530517578,0.6312971976068285,0.6269958946439955,18.38482411702474,18.386411878797745
128.54794226752387,125.90189785427518,0.6234578092892965,0.629612061712477,18.381914774576824,18.390933990478516
125.51025644938152,123.4541727701823,0.6280883550643921,0.6286054915852017,18.38341522216797,18.38132709927029
122.76715850830078,124.38923899332683,0.6271901196903653,0.632516430483924,18.372389051649307,18.38454246520996
130.41427103678384,123.66797637939453,0.6292974419063992,0.6337445179621378,18.37877125210232,18.37411944071452
123.01823849148221,121.97322760687933,0.6308179828855727,0.6271960602866279,18.368930604722763,18.3653753068712
123.05623372395833,121.69032202826605,0.6309912270969815,0.6364290979173448,18.34906111823188,18.35664134555393
123.84225972493489,142.5250939263238,0.634064151181115,0.6313249733712938,18.35216501024034,18.344164106580948
131.87767113579645,126.17155626085069,0.6272954079839919,0.6249884565671285,18.329939100477432,18.32274606492784
124.83755577935113,122.74086507161458,0.6300817595587836,0.6283244755533006,18.30414326985677,18.28958977593316
122.44508192274306,120.73709445529514,0.6290932695070902,0.6304739581214057,18.315106709798176,18.32002851698134
120.72003428141277,120.36570739746094,0.6290253400802612,0.6233807603518168,18.327213711208767,18.311417473687065
120.51713562011719,123.57129584418402,0.6329614453845553,0.6280854543050131,18.32000584072537,18.32406785753038
119.51301744249132,118.59974416097005,0.6253504753112793,0.6232453054851956,18.320775561862522,18.307055367363823
118.05089145236545,118.19969516330295,0.6291698879665799,0.6296678980191549,18.3131226433648,18.316594653659397
123.21609157986111,142.77482435438367,0.628423359658983,0.6266860961914062,18.318751441107857,18.194858762953018
137.87114969889322,125.75254143608942,0.6293366154034933,0.62530650695165,18.247556262546116,18.180874506632488
124.7941428290473,120.63359493679471,0.6273864905039469,0.6326986617512174,18.18873193528917,18.1883970896403
119.52400377061632,117.62089369032118,0.6280342406696744,0.6268720626831055,18.182313919067383,18.16693899366591
117.66730584038629,117.24084218343098,0.6311686171425713,0.6300517386860318,18.16584799024794,18.17047119140625
117.22404479980469,116.83545854356554,0.6320687333742777,0.6324061552683512,18.19176525539822,18.139067543877495
118.11875830756293,124.38296932644315,0.6255108316739401,0.6269324355655246,18.182751125759548,18.232471466064453
124.46869489881728,119.99232313368056,0.6287496752209134,0.631934814982944,18.158824072943794,18.16874631245931
117.54610443115234,119.90819380018446,0.6302747130393982,0.6277793447176615,18.187570995754665,18.139529334174263
118.52947150336371,116.0309821234809,0.6349221467971802,0.6300593415896097,18.20215712653266,18.208519405788845
116.62015279134114,116.59211137559679,0.6285322573449876,0.6291468275917901,18.227886199951172,18.179719501071506
118.18135155571832,119.64981757269965,0.6269414689805772,0.6267534560627408,18.25918812221951,18.29766125149197
121.57036505805121,119.35624440511067,0.6312740511364408,0.6233924362394545,18.266542222764755,18.17507765028212
117.2101092868381,115.2352778116862,0.6281845039791532,0.6316895153787401,18.239925172593857,18.255576027764214
116.77382575141058,120.45299445258246,0.629230088657803,0.628606484995948,18.237185796101887,18.271065606011284
119.77747429741754,123.16216532389323,0.6326463156276279,0.6292865011427138,18.226356718275284,18.115001890394424
120.12176852756076,121.55820041232639,0.6253861917389764,0.6306802233060201,18.23144488864475,18.22378667195638
115.96938239203558,114.11259206136067,0.629822399881151,0.6275192432933383,18.21403482225206,18.204203923543293
113.7953118218316,112.83525678846571,0.6232228146659003,0.6305078930324979,18.230278650919598,18.21004655626085
114.96200900607639,123.26714833577473,0.6325261129273309,0.6294793023003472,18.245187123616535,18.13444921705458
122.40319400363498,115.14887830946181,0.6281586819224887,0.6321894062889947,18.23052978515625,18.190592447916668
114.83283233642578,112.72701348198785,0.630848851468828,0.6271428068478903,18.22814687093099,18.273743947347004
113.97310723198785,112.85406494140625,0.6265439589818319,0.6302844352192349,18.28759871588813,18.27799500359429
116.62305704752605,125.48621707492404,0.6303832663430108,0.6306217643949721,18.304115719265408,18.328820546468098
119.618898179796,114.7762222290039,0.6284374064869351,0.6303500201967027,18.286481433444553,18.254845089382595
112.41863250732422,111.27290513780382,0.6306814551353455,0.6304925084114075,18.284609688652885,18.278411865234375
111.16685740152995,110.64231957329645,0.6291621062490675,0.6289630002445645,18.315508312649197,18.297184626261394
119.35808393690321,123.99125840928819,0.6323398682806227,0.6310980651113722,18.322818968031143,18.348195181952583
116.29797108968098,110.79190995958116,0.6269124216503568,0.6262382136450874,18.287065929836697,18.286393059624565
134.5890384250217,146.0817345513238,0.6279967228571574,0.6314721173710294,18.352171579996746,18.28139156765408
124.33108690049913,114.67461649576823,0.6317972342173258,0.6267464558283488,18.340838962131077,18.32566875881619
113.46099344889323,111.80174679226346,0.6283261179924011,0.6273768080605401,18.326678805881077,18.28382937113444
110.462156507704,114.08470831976996,0.6317334704928927,0.6269963913493686,18.305249955919052,18.30902311537001
112.24267069498698,113.21642388237848,0.6280466053220961,0.6348773837089539,18.29864438374837,18.323696348402237
111.48988935682509,110.16144222683377,0.6302303274472555,0.6257205208142599,18.309077792697483,18.336602528889973
109.41751946343317,110.07799445258246,0.6321718427870009,0.6315743724505106,18.314572440253365,18.333408143785263
109.18587493896484,108.61896684434679,0.6313855383131239,0.6271254022916158,18.325278176201714,18.29951540629069
117.75005594889323,116.97509172227647,0.6313760744200813,0.6290660632981194,18.326159795125324,18.34776539272732
116.48694101969402,111.03790198432074,0.6289079321755303,0.6246346301502652,18.33007049560547,18.321272320217556
109.17753601074219,108.24863179524739,0.6277318663067288,0.6286947594748603,18.29071617126465,18.25615882873535
107.76494852701823,107.01168399386935,0.6297313306066725,0.6284540229373508,18.275458017985027,18.27071550157335
106.3215094672309,105.64574432373047,0.6312141815821329,0.6295796963903639,18.292864269680447,18.2997563680013
108.2490717569987,113.84902445475261,0.6302272213829888,0.6281329393386841,18.298464245266384,18.256041208902996
114.73664262559679,108.06216345893012,0.6306076579623752,0.625765515698327,18.28359646267361,18.246785905626083
107.31516774495442,108.73313734266493,0.6288561953438653,0.6302498314115736,18.269594616360134,18.22663688659668
107.26512993706598,107.73071967230902,0.6258659164110819,0.6307690805859036,18.267535739474827,18.225041071573894
105.93463219536676,105.52754296196832,0.6296183930502998,0.6257607407040067,18.270445081922745,18.26714218987359
107.80265214708116,114.679931640625,0.6259672443072001,0.6319070789549086,18.276054594251846,18.21928702460395
107.4853269788954,105.57427978515625,0.6337274180518256,0.6314982838100858,18.27692159016927,18.26452594333225
105.77452596028645,105.17277018229167,0.6292812824249268,0.6325781477822198,18.300084008110893,18.285737567477756
105.95796034071181,111.61603461371527,0.6234289209047953,0.6294171942604913,18.28605736626519,18.24948565165202
116.39225599500868,110.14561208089192,0.6293494568930732,0.6283054086897109,18.255992889404297,18.255559073554146
107.1086188422309,105.669679429796,0.6281869146558974,0.6274142927593656,18.227114147610134,18.22967995537652
105.87849002414279,103.87130398220486,0.6303832332293192,0.6330826812320285,18.23860740661621,18.217211617363823
103.98003811306424,104.62052408854167,0.6285899943775601,0.6282382210095724,18.23238203260634,18.219608306884766
105.23372650146484,105.59971449110243,0.6305083367559645,0.6295394367641873,18.23400115966797,18.215581470065647
111.58153533935547,145.77769470214844,0.629428333706326,0.6313159796926711,18.20997683207194,17.993722915649414
114.19081709120009,107.75887722439236,0.6302927533785502,0.6321069134606255,18.18168279859755,18.14220364888509
105.76269785563152,103.79212019178603,0.6272043718232049,0.6319123970137702,18.140298419528538,18.12853940327962
105.86299726698134,109.08971320258246,0.6301925645934211,0.6281774308946397,18.216272566053604,18.305133395724827
114.10523139105902,108.94887288411458,0.6267496281199985,0.6253968079884847,18.34837277730306,18.36945872836643
111.09244198269315,108.47660658094618,0.6322837604416741,0.6246898306740655,18.345624287923176,18.360253440009224
104.7283706665039,102.83283318413629,0.6268955800268385,0.6276294986406962,18.34617042541504,18.330511305067276
103.66672770182292,102.56713273790147,0.6279119782977634,0.6297453774346246,18.353497399224175,18.371074676513672
103.33380381266277,102.75081549750433,0.6300501889652677,0.6273348331451416,18.359162436591255,18.353587256537544
103.78950500488281,112.14567989773221,0.6321969893243577,0.6279471649063958,18.352540334065754,18.327518039279514
109.80748155381944,106.44639248318143,0.6305983861287435,0.6271774503919814,18.35467380947537,18.350719663831924
104.74660915798611,102.4500978257921,0.6259569591946073,0.6256726913981967,18.34026951260037,18.329069561428494
101.97599538167317,101.33097330729167,0.6251255207591586,0.6293542981147766,18.321724361843533,18.322368621826172
100.69172075059679,100.6132566663954,0.6308363013797336,0.6308868196275499,18.336604012383354,18.326890733506943
105.2827860514323,121.87477705213759,0.6310993035634359,0.6254815525478787,18.33681148952908,18.34491835700141
110.58677927652995,104.86551157633464,0.6319220463434855,0.6282137168778313,18.315806706746418,18.309606340196396
105.4337420993381,104.63567437065973,0.630734728442298,0.6272579299079047,18.300573772854275,18.25342411465115
105.89445326063368,104.88441467285156,0.6283387011951871,0.6261234084765116,18.264580408732098,18.176227781507706
102.05875311957465,100.64452107747395,0.6269489592976041,0.6278959181573656,18.253718270195854,18.268984900580513
100.01163397894965,98.99969482421875,0.6304189761479696,0.6348433362113105,18.2694026099311,18.290667215983074
103.48097398546007,101.65827263726129,0.6291498012012906,0.626713322268592,18.249142752753365,18.26213942633735
101.40092298719618,99.79227023654514,0.6275205082363553,0.6279047992494371,18.249082141452366,18.23423449198405
100.41789669460721,106.62157609727647,0.6308568451139662,0.6309909820556641,18.239310370551216,18.199949264526367
109.31408267550998,103.84648132324219,0.6277056733767191,0.6308405001958212,18.233346303304035,18.249380323621963
101.27381218804254,98.21982913547092,0.6317664119932387,0.6295401453971863,18.25981436835395,18.285329394870335
101.37739562988281,99.0381596883138,0.6257034738858541,0.6276142001152039,18.274309794108074,18.259796566433376
99.03150177001953,98.44598812527127,0.629815485742357,0.6305319004588656,18.238175498114693,18.198660320705837
97.96628909640842,100.46258629692926,0.6285454564624362,0.6304474737909105,18.271458095974392,18.300689273410374
108.49589962429471,104.11739095052083,0.6280396978060404,0.6301208270920647,18.28548155890571,18.286472744411892
102.30845472547743,99.63867950439453,0.6265174680285983,0.6298539108700223,18.219776577419704,18.188220342000324
98.0158928765191,97.15830739339192,0.6301850742763944,0.6302842100461324,18.2282526228163,18.244889365302193
102.35960727267795,99.11052619086371,0.6248872942394681,0.6340823239750333,18.200411478678387,18.18588489956326
97.81757948133681,96.58331468370226,0.6333494252628751,0.6303487287627326,18.205128563774956,18.20258797539605
97.08578321668837,96.16516367594402,0.6301121248139275,0.627718554602729,18.28762647840712,18.317956076727974
116.6052008734809,110.0220481024848,0.6312560107972887,0.6272671818733215,18.32930352952745,18.350525114271377
141.34974331325955,142.94610256618924,0.6279034150971307,0.6259497470325894,17.936757193671333,18.1081608666314
126.4358868069119,113.19425540500217,0.6255478594038222,0.6311436295509338,18.080767101711697,18.018122567070854
109.15530395507812,105.49019961886935,0.6272233062320285,0.6287874976793925,18.14408196343316,18.161031511094833
105.34796820746527,104.24338107638889,0.6261925829781426,0.6309678488307529,18.26852692498101,18.29020669725206
105.17624749077692,102.58997514512804,0.6303205291430155,0.6321294705073038,18.301610310872395,18.33677715725369
102.88129425048828,101.0331565009223,0.6311305562655131,0.6306366390652127,18.340227339002823,18.33074845208062
102.38656616210938,100.41138034396701,0.6293037136395773,0.6231298446655273,18.352877298990887,18.354880650838215
101.19014400906033,101.76584879557292,0.6311253176795112,0.6243178447087606,18.372881571451824,18.381404876708984
99.70484330919054,98.63761732313368,0.6248985396491157,0.6281086007754008,18.371497472127277,18.389170328776043
106.32108306884766,99.77643076578777,0.633648951848348,0.6305914521217346,18.387076059977215,18.386661741468643
98.36595153808594,96.69639333089192,0.6292151345147027,0.6282956467734443,18.377628114488388,18.377475526597763
97.49893103705512,100.05706532796223,0.6282521883646647,0.6287746495670743,18.375720553927952,18.382961908976238
99.47147369384766,97.44324408637152,0.6328772770033942,0.6262820164362589,18.37096701727973,18.336223602294922
96.23815494113498,95.07354990641277,0.6295127206378512,0.6297901935047574,18.363099416097004,18.359026379055447
96.18645985921223,96.10074191623264,0.6239259309238858,0.6265150507291158,18.363296508789062,18.350987752278645
95.17810312906902,96.66694047715929,0.6320614880985684,0.6303636696603563,18.362030453152126,18.375526428222656
96.05611165364583,102.20775265163846,0.6242228680186801,0.6300372216436598,18.36031044854058,18.367571936713325
115.72448815239801,111.67503356933594,0.6281489067607455,0.6258540021048652,18.33497640821669,18.289268069797092
103.79222615559895,98.09188503689236,0.6294962233967252,0.6313293774922689,18.27904510498047,18.288541793823242
96.60705227322049,94.95485432942708,0.6314550969335768,0.62697434425354,18.266414642333984,18.269277784559463
95.13520389133029,95.66625383165147,0.6282022529178195,0.6279614435301887,18.291913138495552,18.271861606174046
96.9614766438802,99.62835523817274,0.6292962895499336,0.63034278816647,18.299166361490887,18.241869820488823
95.99806637234158,94.02745480007596,0.6269545025295682,0.6279351843727959,18.31540044148763,18.319260703192818
93.59937879774306,92.71720462375217,0.634186738067203,0.6254623267385695,18.315581639607746,18.30803214179145
